Date,Traffic_Vol,Temp_Avg,Precipitation,Wind_Speed,Pressure,AQI
2022-05-07,38705.0,8.8,19.0,18.0,1011.8,23.22222222222222
2022-05-08,38510.0,10.8,3.8,18.0,1019.8,20.756756756756758
2022-05-09,47587.0,14.1,0.0,18.3,1024.0,23.51851851851852
2022-05-10,48263.0,16.1,0.0,16.6,1027.5,26.074074074074073
2022-05-11,56530.0,17.0,0.0,10.7,1025.5,45.023809523809526
2022-05-12,65496.0,18.0,0.0,10.0,1026.4,28.423076923076923
2022-05-13,66642.0,17.3,1.1,10.1,1025.2,25.884615384615383
2022-05-14,59780.0,17.9,5.5,6.8,1019.3,27.783783783783782
2022-05-15,51263.0,19.0,0.4,7.0,1012.7,28.03846153846154
2022-05-16,63507.0,20.5,3.3,10.1,1005.8,41.11538461538461
2022-05-17,66468.0,18.7,0.1,14.9,1009.0,23.15
2022-05-18,65572.0,17.4,0.0,9.6,1014.4,18.037037037037038
2022-05-19,66322.0,14.8,14.6,7.5,1009.5,35.074074074074076
2022-05-20,66204.0,16.3,1.8,8.5,1014.3,52.83783783783784
2022-05-21,58529.0,23.8,0.0,7.2,1016.5,61.17857142857143
2022-05-22,51374.0,26.9,9.2,9.5,1016.3,58.5
2022-05-23,63805.0,19.8,0.0,11.7,1022.1,13.775
2022-05-24,53528.0,16.7,0.0,10.7,1026.2,18.678571428571427
2022-05-25,52229.0,15.6,0.0,9.1,1029.0,18.785714285714285
2022-06-06,21176.0,21.5,0.0,8.0,1018.0,30.892857142857142
2022-06-07,21292.0,20.5,2.8,13.8,1017.3,25.147058823529413
2022-06-08,21969.0,23.3,2.9,9.8,1012.1,35.8
2022-06-09,20865.0,23.0,4.8,13.8,1005.5,19.384615384615383
2022-06-10,23868.0,21.2,0.0,9.3,1011.5,24.71794871794872
2022-06-11,70161.0,21.2,0.0,6.7,1014.0,38.03846153846154
2022-06-12,72055.0,19.7,7.0,10.3,1015.6,35.46153846153846
2022-06-13,91206.0,24.8,0.3,7.5,1013.6,46.542857142857144
2022-06-14,92314.0,23.6,0.0,7.7,1014.1,28.25925925925926
2022-06-15,93926.0,22.2,0.0,10.4,1019.6,29.076923076923077
2022-06-16,90803.0,19.4,3.7,9.1,1020.4,19.166666666666668
2022-06-17,90152.0,25.7,0.0,12.6,1007.2,40.857142857142854
2022-06-18,74587.0,19.0,0.0,14.5,1007.7,14.222222222222221
2022-06-19,76967.0,17.5,0.0,14.8,1015.1,15.81081081081081
2022-06-20,83093.0,20.2,0.0,8.9,1020.3,35.758620689655174
2022-06-21,89384.0,20.7,2.2,6.8,1020.4,58.785714285714285
2022-06-22,85899.0,18.2,11.3,9.2,1017.9,42.073170731707314
2022-06-23,91782.0,19.2,0.7,8.8,1016.1,25.25925925925926
2022-06-24,85348.0,21.7,0.0,6.7,1017.3,38.888888888888886
2022-06-25,61544.0,26.2,0.0,7.2,1019.6,50.89473684210526
2022-06-26,57830.0,26.4,0.0,9.3,1019.0,48.607142857142854
2022-06-27,64141.0,22.8,8.9,7.6,1015.5,38.25925925925926
2022-06-28,78177.0,21.8,0.0,8.5,1021.4,21.53846153846154
2022-06-29,34915.0,23.3,0.0,7.0,1023.5,37.92857142857143
2022-06-30,1747.0,25.1,0.0,8.9,1022.2,49.22222222222222
2022-07-23,1846.0,29.3,0.0,9.7,1016.4,56.3
2022-07-24,1421.0,30.4,0.0,10.6,1016.0,53.888888888888886
2022-07-25,2093.0,27.8,1.1,13.3,1012.3,54.513513513513516
2022-07-26,2132.0,24.5,0.0,9.9,1016.1,24.482758620689655
2022-07-27,2013.0,25.1,0.0,8.2,1014.6,40.172413793103445
2022-07-28,2145.0,26.9,3.0,8.7,1011.4,50.02325581395349
2022-07-29,2257.0,26.2,0.0,8.4,1013.2,42.785714285714285
2022-07-30,1799.0,26.5,0.0,10.3,1017.6,25.11111111111111
2022-07-31,1306.0,25.5,0.0,8.1,1021.5,27.333333333333332
2022-08-01,2108.0,21.8,1.5,6.9,1015.6,38.074074074074076
2022-08-02,2192.0,26.8,0.4,8.3,1010.9,44.74074074074074
2022-08-03,2105.0,26.7,0.0,8.2,1016.0,32.333333333333336
2022-08-04,2196.0,28.3,0.0,9.5,1017.8,52.714285714285715
2022-08-05,2359.0,28.1,0.0,7.5,1020.8,46.0
2022-08-17,28708.0,22.7,0.0,7.9,1016.5,29.444444444444443
2022-08-18,29463.0,23.4,0.0,8.2,1013.8,33.83783783783784
2022-08-19,31852.0,25.9,0.0,7.9,1018.5,41.892857142857146
2022-08-20,29730.0,27.0,0.0,7.8,1021.5,49.82142857142857
2022-08-21,26860.0,24.7,0.0,9.5,1020.2,32.666666666666664
2022-08-22,28293.0,23.8,15.5,7.1,1014.1,23.464285714285715
2022-08-23,29816.0,25.1,4.8,6.5,1010.8,29.642857142857142
2022-08-24,29893.0,26.6,0.0,8.0,1015.0,32.648648648648646
2022-08-25,31182.0,27.0,0.0,7.0,1017.5,43.22222222222222
2022-08-26,31937.0,26.6,4.1,8.3,1014.5,59.285714285714285
2022-08-27,29315.0,26.6,0.0,8.0,1016.3,51.904761904761905
2022-08-28,26906.0,24.5,0.4,10.5,1021.4,48.035714285714285
2022-08-29,29113.0,25.7,0.0,8.6,1019.9,43.642857142857146
2022-08-30,29850.0,26.0,1.2,10.2,1012.8,28.0
2022-09-08,5359.0,21.0,0.0,8.2,1014.1,24.804878048780488
2022-09-09,5391.0,21.2,0.0,8.3,1018.7,32.724137931034484
2022-09-10,19097.0,22.9,0.0,6.9,1023.6,41.41379310344828
2022-09-11,15612.0,21.4,7.9,6.4,1020.7,34.333333333333336
2022-09-12,21383.0,23.1,2.2,6.9,1011.8,24.59259259259259
2022-09-13,21634.0,23.8,8.2,8.8,1008.6,28.428571428571427
2022-09-14,22331.0,22.0,0.0,9.0,1014.8,30.51219512195122
2022-09-15,34164.0,20.5,0.0,10.2,1021.2,23.620689655172413
2022-09-16,38356.0,18.8,0.0,6.6,1022.8,21.25925925925926
2022-09-17,30955.0,20.5,0.0,9.0,1024.5,24.846153846153847
2022-09-18,24908.0,23.7,0.0,10.2,1018.7,47.357142857142854
2022-09-19,32967.0,23.8,2.6,10.1,1013.6,54.392857142857146
2022-09-20,33590.0,22.2,0.0,9.7,1013.1,33.56818181818182
2022-09-21,34566.0,21.5,0.0,7.5,1013.8,28.5
2022-09-22,34433.0,20.0,11.6,12.1,1005.4,34.03333333333333
2022-09-23,39477.0,13.3,0.0,16.8,1013.9,7.918918918918919
2022-09-24,16706.0,15.0,0.0,9.4,1015.8,17.333333333333332
2022-09-25,16939.0,17.9,0.4,8.6,1007.8,34.3
2022-10-12,9706.0,17.0,0.0,9.6,1023.1,47.74074074074074
2022-10-13,7211.0,18.2,21.2,11.6,1012.5,27.821428571428573
2022-10-14,7663.0,14.6,11.9,9.0,1013.1,34.0
2022-10-15,7031.0,15.2,0.0,6.5,1017.0,47.92857142857143
2022-10-16,6456.0,15.0,0.0,6.5,1014.5,46.17857142857143
2022-10-17,31677.0,15.1,9.1,8.5,1006.4,42.729729729729726
2022-10-18,107447.0,10.7,0.5,10.0,1005.2,23.307692307692307
2022-10-19,89455.0,9.0,0.0,10.0,1011.0,23.333333333333332
2022-10-20,88487.0,10.5,0.0,9.1,1015.8,25.78048780487805
2022-10-21,35934.0,12.3,0.0,6.2,1020.7,49.148148148148145
2022-10-22,60557.0,14.0,0.0,6.7,1025.2,57.851851851851855
2022-10-23,57993.0,14.1,15.2,11.2,1025.4,46.388888888888886
2022-10-24,60876.0,14.3,18.7,12.6,1022.1,26.5
2022-10-25,136742.0,18.1,0.5,6.8,1019.2,27.77777777777778
2022-10-26,141119.0,19.0,0.0,7.8,1011.2,28.53846153846154
2022-10-27,138998.0,15.2,0.0,11.8,1020.3,23.142857142857142
2022-10-28,64227.0,10.2,0.0,9.9,1033.3,25.74074074074074
2022-10-29,57649.0,10.3,0.0,7.6,1031.6,39.48571428571429
2022-10-30,51258.0,11.7,0.0,7.0,1024.5,53.25
2022-10-31,59796.0,14.6,2.4,6.9,1018.6,50.88461538461539
2022-11-01,205286.0,16.8,3.8,8.0,1017.2,40.390243902439025
2022-11-02,204959.0,16.3,0.0,8.4,1025.6,50.142857142857146
2022-11-03,203525.0,14.6,0.0,6.6,1029.4,52.714285714285715
2022-11-04,61556.0,16.1,0.0,6.6,1028.1,47.31578947368421
2022-11-05,20255.0,20.2,0.0,8.5,1024.3,33.86206896551724
2022-11-06,15747.0,21.0,2.3,9.8,1023.3,36.89655172413793
2022-11-07,20200.0,21.0,0.1,10.4,1023.2,28.634146341463413
2022-11-13,9790.0,9.9,3.0,11.9,1013.4,21.125
2022-11-14,7942.0,4.7,0.0,11.2,1027.1,19.346153846153847
2022-11-15,11161.0,4.5,7.2,11.4,1029.1,25.857142857142858
2022-11-16,10789.0,6.8,12.7,13.7,1013.9,19.18918918918919
2022-11-17,10776.0,4.5,0.0,12.3,1015.2,36.15384615384615
2022-11-18,10858.0,3.8,0.2,11.7,1019.9,42.57142857142857
2022-11-19,11014.0,2.1,0.0,10.7,1021.7,39.05
2022-11-20,4942.0,1.1,0.0,15.2,1021.1,31.464285714285715
2022-11-30,12587.0,9.5,15.2,13.2,1014.3,30.857142857142858
2022-12-01,46577.0,3.8,0.0,15.6,1024.7,26.78048780487805
2022-12-02,49335.0,4.1,0.0,7.6,1033.2,39.714285714285715
2022-12-03,53170.0,11.5,4.5,13.7,1020.7,29.678571428571427
2022-12-04,47829.0,5.2,0.0,9.8,1022.8,33.648648648648646
2022-12-05,57940.0,5.5,0.0,7.0,1025.5,56.642857142857146
2022-12-06,59958.0,10.8,14.4,8.7,1026.3,52.535714285714285
2022-12-07,55840.0,13.7,11.4,8.8,1021.6,39.921052631578945
2022-12-08,60044.0,9.9,0.0,11.1,1023.6,21.74074074074074
2022-12-09,59178.0,3.9,0.0,11.6,1026.0,25.074074074074073
2022-12-10,56599.0,2.5,0.0,12.3,1029.0,28.44736842105263
2022-12-11,49440.0,2.8,11.0,13.2,1023.3,33.3448275862069
2022-12-12,54387.0,0.8,1.2,10.3,1022.2,32.3448275862069
2022-12-13,58343.0,-0.2,0.0,8.6,1024.6,29.024390243902438
2023-01-06,15243.0,6.8,7.5,9.1,1016.7,35.26829268292683
2023-01-07,14277.0,4.8,0.0,10.6,1021.6,32.407407407407405
2023-01-08,12987.0,2.9,0.0,8.9,1025.0,34.44
2023-01-09,15315.0,4.2,0.8,9.0,1014.8,49.111111111111114
2023-01-10,15668.0,4.1,0.0,9.1,1017.7,52.74074074074074
2023-01-11,15393.0,3.0,0.0,10.7,1024.0,41.357142857142854
2023-01-12,15292.0,7.3,7.2,8.7,1018.0,41.951219512195124
2023-01-13,15431.0,9.2,6.5,14.7,1003.0,41.18518518518518
2023-01-14,14660.0,1.2,0.0,17.1,1010.6,27.846153846153847
2023-01-22,7259.0,3.6,5.2,9.0,1019.1,39.285714285714285
2023-01-23,8944.0,2.9,9.7,13.1,1005.1,25.857142857142858
2023-01-24,8972.0,4.3,0.0,11.7,1020.8,34.97560975609756
2023-01-25,8847.0,4.8,20.5,11.8,1019.6,39.357142857142854
2023-01-26,9339.0,7.8,5.6,15.9,1004.1,28.035714285714285
2023-01-27,9494.0,3.5,0.0,10.6,1019.4,40.13157894736842
2023-01-28,7684.0,7.4,0.0,12.2,1024.4,43.25
2023-01-29,7245.0,9.1,0.0,10.1,1023.2,49.642857142857146
2023-01-30,9163.0,9.3,0.0,8.9,1020.8,57.19047619047619
2023-01-31,10516.0,3.1,2.0,9.7,1022.4,35.107142857142854
2023-02-01,9966.0,-0.2,1.6,9.4,1024.8,34.607142857142854
2023-02-02,9922.0,1.3,0.0,10.3,1019.5,49.81578947368421
2023-02-03,10366.0,-5.5,0.0,30.0,1017.1,35.30769230769231
2023-02-04,9047.0,-9.5,0.0,14.1,1034.4,23.724137931034484
2023-02-05,957.0,3.8,0.0,13.6,1021.9,45.04651162790697
2023-02-06,1336.0,6.0,0.0,11.5,1017.9,56.310344827586206
2023-02-27,18380.0,3.2,3.8,11.1,1013.8,34.285714285714285
2023-02-28,18556.0,1.4,10.8,11.8,1008.9,35.357142857142854
2023-03-01,14681.0,4.2,2.6,10.8,1019.1,40.666666666666664
2023-03-02,14836.0,7.0,2.4,10.4,1007.9,44.37931034482759
2023-03-03,14424.0,5.0,3.0,10.8,1015.6,23.607142857142858
2023-03-04,13865.0,5.3,37.3,13.6,1003.8,17.94871794871795
2023-03-05,12136.0,7.0,0.0,12.9,1020.3,25.862068965517242
2023-03-06,13571.0,7.7,0.0,9.4,1018.6,23.59259259259259
2023-03-07,13884.0,3.9,3.4,16.9,1011.9,18.170731707317074
2023-03-08,14341.0,3.4,0.0,16.5,1020.9,16.074074074074073
2023-03-09,17825.0,5.0,0.0,12.6,1021.9,18.571428571428573
2023-03-10,18264.0,4.8,6.3,8.8,1014.8,30.054054054054053
2023-03-11,17305.0,4.2,9.3,13.5,1009.1,27.892857142857142
2023-03-12,15892.0,4.7,0.0,10.2,1017.0,26.607142857142858
2023-03-13,16759.0,5.2,13.3,12.4,1012.4,26.69047619047619
2023-03-14,17423.0,1.9,10.8,18.0,1001.4,15.481481481481481
2023-03-15,17415.0,3.2,0.0,26.3,1009.5,17.51851851851852
2023-03-16,13952.0,6.2,0.0,14.1,1016.3,31.666666666666668
2023-03-17,14029.0,12.0,0.1,11.0,1007.0,61.46153846153846
2023-03-18,10907.0,9.0,2.0,11.1,1006.6,35.84615384615385
2023-03-19,10399.0,1.8,0.0,15.7,1016.9,21.425
2023-03-20,13386.0,5.2,0.0,12.3,1025.0,42.92307692307692
2023-03-21,14289.0,11.1,0.0,10.8,1027.8,47.72727272727273
2023-03-22,13599.0,11.5,0.0,13.8,1026.8,40.77142857142857
2023-03-23,32841.0,12.0,4.0,11.4,1013.9,59.81481481481482
2023-03-24,34746.0,9.8,0.0,9.1,1015.2,35.13793103448276
2023-03-25,35116.0,6.6,6.7,14.0,1014.2,30.452380952380953
2023-03-26,7832.0,11.7,0.0,12.0,1012.4,30.724137931034484
2023-03-27,9064.0,10.5,4.5,11.9,1016.7,33.464285714285715
2023-03-28,128306.0,8.2,0.0,9.9,1018.7,27.256410256410255
2023-03-29,131214.0,7.5,0.4,10.5,1020.1,28.620689655172413
2023-03-30,118173.0,3.8,0.2,13.5,1025.4,22.821428571428573
2023-03-31,17251.0,8.2,0.0,13.8,1023.0,44.42857142857143
2023-04-01,18156.0,15.7,7.8,13.7,1000.7,37.851851851851855
2023-04-02,16578.0,7.8,0.0,16.3,1012.8,17.107142857142858
2023-04-04,107329.0,15.7,0.0,10.8,1017.6,50.333333333333336
2023-04-05,121865.0,10.1,0.0,12.2,1023.5,39.74074074074074
2023-04-18,117062.0,11.0,0.0,15.9,1009.1,19.13953488372093
2023-04-19,123706.0,11.5,0.0,10.5,1017.9,28.428571428571427
2023-04-20,133148.0,12.2,0.0,9.4,1022.8,33.392857142857146
2023-04-23,44048.0,14.6,27.7,11.0,1012.0,20.25
2023-04-24,38574.0,11.5,0.0,10.0,1017.9,22.175
2023-04-25,150448.0,11.5,0.0,8.1,1021.8,27.392857142857142
2023-04-26,144449.0,11.3,0.1,10.8,1023.8,39.06896551724138
2023-04-27,67469.0,11.6,1.5,10.3,1023.5,42.69444444444444
2023-04-28,33150.0,10.6,4.9,9.7,1021.7,37.2962962962963
2023-04-29,31877.0,10.1,32.1,16.8,1013.4,18.464285714285715
2023-04-30,29998.0,12.5,42.3,12.0,999.9,14.512195121951219
2023-05-01,31888.0,13.3,2.4,14.4,992.9,14.48
2023-05-02,31655.0,10.4,2.9,11.8,996.7,11.214285714285714
2023-05-03,31701.0,10.3,0.2,8.5,1000.1,11.972222222222221
2023-05-04,32271.0,10.5,3.4,10.0,1011.7,23.428571428571427
2023-05-05,69952.0,12.8,0.9,8.0,1022.5,27.448275862068964
2023-05-06,67377.0,16.5,0.0,8.6,1023.4,24.21951219512195
2023-05-07,64914.0,18.8,0.0,10.1,1015.7,28.482758620689655
2023-05-08,70446.0,19.8,6.3,9.5,1009.7,25.035714285714285
2023-05-09,70742.0,16.0,0.0,9.1,1015.6,25.37142857142857
2023-05-10,70234.0,16.4,0.0,9.0,1020.9,34.3448275862069
2023-05-11,72629.0,21.0,0.0,9.0,1019.7,54.48275862068966
2023-05-12,73821.0,24.6,0.0,9.7,1018.2,60.76744186046512
2023-05-13,66115.0,24.2,0.0,8.9,1016.8,55.464285714285715
2023-05-14,65632.0,19.0,0.0,11.3,1022.4,34.785714285714285
2023-05-15,22043.0,18.0,0.0,9.8,1022.0,25.5
2023-05-16,19438.0,21.1,0.0,10.7,1007.2,41.58620689655172
2023-05-17,16735.0,15.9,0.0,12.2,1009.4,30.17241379310345
2023-05-18,16497.0,12.0,0.0,11.3,1026.4,23.904761904761905
2023-05-19,16746.0,15.7,0.0,16.4,1027.2,28.366666666666667
2023-05-20,15455.0,16.2,40.1,9.4,1018.0,21.0
2023-05-21,16987.0,17.5,0.3,11.9,1015.0,51.02777777777778
2023-05-22,41303.0,17.8,0.0,11.1,1022.4,60.67857142857143
2023-05-23,41604.0,15.8,0.0,10.4,1026.9,41.241379310344826
2023-05-24,51893.0,16.7,0.0,9.2,1018.7,40.02325581395349
2023-05-25,51931.0,15.0,0.0,12.6,1021.2,17.77777777777778
2023-05-26,52059.0,17.5,0.0,9.5,1025.2,26.0
2023-05-27,47898.0,19.1,0.0,8.3,1026.3,35.666666666666664
2023-05-28,45456.0,20.0,0.0,8.7,1020.8,33.206896551724135
2023-05-29,32520.0,20.6,0.0,12.8,1018.1,48.96551724137931
2023-05-30,36406.0,16.6,0.0,10.0,1023.5,51.65853658536585
2023-05-31,38281.0,17.3,0.0,8.6,1023.2,53.89655172413793
2023-06-01,33019.0,21.8,0.0,7.0,1019.5,56.96296296296296
2023-06-02,32864.0,23.8,0.0,8.6,1013.7,59.91428571428571
2023-06-03,28535.0,17.8,0.0,11.5,1016.3,45.214285714285715
2023-06-04,31584.0,15.2,0.0,12.9,1017.4,14.074074074074074
2023-06-05,38808.0,18.7,0.0,9.8,1012.3,48.333333333333336
2023-06-06,61460.0,19.9,0.2,12.4,1005.8,157.3
2023-06-07,55559.0,17.4,0.0,9.9,1004.5,219.58620689655172
2023-06-08,54028.0,17.0,0.1,7.4,1006.8,162.47222222222223
2023-06-09,37980.0,18.0,0.0,9.5,1008.0,41.03703703703704
2023-06-10,90747.0,19.9,1.8,8.9,1009.5,52.5
2023-06-11,93449.0,22.2,0.0,12.4,1011.9,78.95121951219512
2023-06-12,102170.0,21.7,7.0,14.3,1007.8,70.03703703703704
2023-06-13,88761.0,21.2,0.2,10.4,1005.4,30.59259259259259
2023-06-14,100272.0,19.8,9.9,12.0,1002.0,40.21621621621622
2023-06-15,97496.0,20.6,0.0,10.0,1004.3,33.857142857142854
2023-06-16,81528.0,20.3,17.8,7.6,1007.1,47.892857142857146
2023-06-17,98111.0,19.9,0.0,11.5,1006.0,73.57142857142857
2023-06-18,98053.0,22.1,0.0,8.7,1011.5,52.629629629629626
2023-06-19,90910.0,21.9,0.0,9.8,1018.2,37.629629629629626
2023-06-20,101851.0,20.6,0.0,10.6,1023.4,30.941176470588236
2023-06-21,102628.0,19.0,0.0,16.4,1025.2,14.153846153846153
2023-06-22,102131.0,18.3,1.2,15.3,1021.9,17.535714285714285
2023-06-23,100089.0,20.0,4.1,9.2,1017.6,26.048780487804876
2023-06-24,84850.0,22.9,12.5,12.4,1011.9,30.928571428571427
2023-06-25,87102.0,24.5,1.0,8.3,1010.6,41.55555555555556
2023-06-26,95136.0,22.6,1.7,11.3,1008.8,45.34285714285714
2023-06-27,99838.0,21.5,8.5,9.9,1006.8,36.42307692307692
2023-06-28,98612.0,23.0,1.5,8.0,1010.5,51.22222222222222
2023-06-29,100645.0,23.0,0.0,9.7,1016.7,100.83333333333333
2023-06-30,99976.0,24.2,0.0,10.5,1018.4,146.88888888888889
2023-07-01,40445.0,23.7,0.0,8.6,1017.7,89.82142857142857
2023-07-02,55614.0,24.6,17.0,9.9,1012.1,69.62857142857143
2023-07-03,4927.0,26.0,19.8,9.0,1011.1,37.32142857142857
2023-07-04,6804.0,24.6,1.7,6.6,1013.2,75.88888888888889
2023-07-05,5806.0,27.4,0.0,7.5,1015.6,78.25
2023-07-06,6400.0,26.3,0.0,10.2,1014.2,49.51851851851852
2023-07-07,6041.0,26.0,0.3,9.5,1012.3,44.714285714285715
2023-07-29,35336.0,27.7,3.4,10.4,1009.7,37.61904761904762
2023-07-30,33528.0,22.5,0.0,8.8,1014.2,14.25925925925926
2023-07-31,43048.0,23.6,0.0,8.6,1016.0,27.785714285714285
2023-08-01,42781.0,23.1,0.0,9.6,1020.8,22.771428571428572
2023-08-02,44604.0,22.2,0.0,8.6,1023.4,18.071428571428573
2023-08-03,44923.0,22.5,0.1,12.0,1020.1,21.307692307692307
2023-08-04,44016.0,22.8,0.6,12.2,1015.5,55.02564102564103
2023-08-05,36488.0,25.2,1.7,7.9,1015.6,61.18518518518518
2023-08-06,10699.0,25.3,0.0,10.9,1016.8,63.888888888888886
2023-08-07,6623.0,23.7,31.9,19.4,1012.2,51.205882352941174
2023-08-08,7132.0,23.3,11.0,15.2,1005.3,15.92
2023-08-09,7110.0,25.1,0.0,11.9,1008.0,47.07692307692308
2023-08-10,6822.0,23.2,9.4,10.3,1006.4,55.69230769230769
2023-08-11,7331.0,24.0,0.0,9.8,1009.1,54.44
2023-08-12,6172.0,25.0,0.5,9.7,1012.7,52.68
2023-09-06,10056.0,29.1,0.0,7.6,1011.6,60.333333333333336
2023-09-07,9899.0,29.0,0.2,8.4,1010.6,58.04
2023-09-08,8978.0,24.8,9.8,8.8,1014.8,53.64
2023-09-09,7755.0,24.4,1.8,8.1,1019.2,54.275
2023-09-10,6306.0,22.9,9.3,6.4,1019.7,32.291666666666664
2023-09-11,9067.0,23.2,14.8,6.4,1016.8,28.791666666666668
2023-09-12,10551.0,23.2,0.1,9.3,1016.2,28.61764705882353
2023-09-18,18055.0,18.6,27.4,8.0,1009.7,27.714285714285715
2023-09-19,19797.0,18.1,0.0,9.7,1014.7,34.96
2023-09-20,20049.0,18.6,0.0,8.3,1021.5,33.72
2023-09-21,20351.0,17.9,0.0,8.1,1025.3,32.75
2023-09-22,19044.0,18.1,0.0,11.4,1027.8,28.307692307692307
2023-09-23,8540.0,15.3,21.0,18.5,1021.2,13.615384615384615
2023-09-24,7885.0,17.7,38.8,19.6,1016.5,8.333333333333334
2023-10-01,37645.0,19.6,0.0,9.1,1022.5,51.68
2023-10-02,34936.0,20.4,0.0,9.6,1022.9,54.25
2023-10-03,34962.0,21.2,0.0,6.8,1022.2,57.87179487179487
2023-10-04,33689.0,22.1,0.0,7.2,1023.0,60.42307692307692
2023-10-05,34148.0,20.2,0.0,7.3,1023.7,46.2
2023-10-06,33483.0,20.7,2.5,9.1,1017.5,38.205882352941174
2023-10-07,26468.0,17.2,51.7,11.3,1006.9,17.8
2023-10-08,29357.0,12.5,0.0,12.4,1005.3,11.5
2023-10-09,34006.0,11.9,0.0,10.0,1009.3,24.486486486486488
2023-10-10,32677.0,13.9,0.2,10.8,1010.7,40.791666666666664
2023-10-15,41596.0,12.2,1.3,10.8,1000.8,13.225
2023-10-16,36158.0,12.2,0.0,9.0,1004.3,12.307692307692308
2023-10-17,167236.0,13.0,0.0,8.5,1013.7,25.03846153846154
2023-10-18,181096.0,13.8,0.1,7.3,1020.9,36.51428571428571
2023-10-19,181091.0,14.6,0.0,9.4,1020.4,35.76923076923077
2023-10-20,143496.0,16.3,22.4,12.3,1007.5,21.88
2023-10-21,146528.0,15.2,2.8,10.4,994.4,16.44736842105263
2023-10-22,139787.0,11.9,0.0,12.9,1005.2,13.56
2023-10-23,142972.0,11.3,0.0,11.1,1020.6,19.041666666666668
2023-10-24,144961.0,13.2,0.0,8.6,1028.1,34.794117647058826
2023-10-25,145586.0,16.8,0.0,9.4,1025.8,50.291666666666664
2023-10-26,147932.0,19.9,0.0,7.8,1023.6,58.34615384615385
2023-10-27,148336.0,20.0,0.0,8.3,1020.0,59.975
2023-10-28,146161.0,21.8,0.0,7.8,1017.2,47.03846153846154
2023-10-29,133734.0,12.7,30.3,10.1,1019.8,13.24
2023-10-30,141936.0,12.7,0.6,10.1,1011.1,23.757575757575758
2023-10-31,184824.0,9.2,0.3,8.2,1018.3,13.727272727272727
2023-11-01,152525.0,7.0,1.6,11.8,1018.8,26.653846153846153
2023-11-02,154487.0,5.3,0.0,9.0,1031.5,25.170731707317074
2023-11-03,67136.0,9.0,0.0,8.8,1031.1,41.130434782608695
2023-11-04,62697.0,11.0,0.0,9.0,1023.4,55.6
2023-11-05,57365.0,12.9,0.0,7.6,1018.3,59.35294117647059
2023-11-06,37876.0,10.4,0.0,8.3,1020.1,37.88
2023-11-13,37586.0,5.8,0.0,7.5,1026.2,45.48
2023-11-14,39379.0,8.4,0.0,9.9,1026.0,32.15
2023-11-15,39479.0,8.2,0.0,8.3,1029.3,33.76
2023-11-16,42810.0,12.1,0.0,8.8,1024.0,59.416666666666664
2023-11-17,44017.0,14.8,0.0,10.0,1016.3,51.0625
2023-11-18,39260.0,11.0,0.9,13.2,1008.9,23.04
2023-11-19,33441.0,8.4,0.0,8.5,1014.9,33.68
2023-12-02,37838.0,10.7,0.0,8.4,1016.9,69.55263157894737
2023-12-03,36009.0,10.6,18.0,12.1,1009.7,38.47826086956522
2023-12-04,36015.0,8.8,0.0,11.8,1009.2,27.375
2023-12-05,36290.0,4.9,0.0,9.1,1016.7,24.8125
2023-12-06,36320.0,3.1,0.0,11.3,1016.5,24.12
2023-12-07,41149.0,2.1,0.0,10.4,1017.4,45.125
2023-12-08,38416.0,7.0,0.0,7.2,1022.1,58.775
2023-12-09,36363.0,10.4,0.0,8.7,1022.7,64.46153846153847
2023-12-10,35141.0,13.7,19.7,12.6,1012.1,50.84
